Starting object 1
1578421698750,18681,18681,1,0.000,0.000,0.000,255,0,
1578421698750,0,18681,3,7.863,0.000,0.000,255,0,
1578421698750,0,18681,4,3.008,-1.785,0.000,255,0,
1578421698750,0,18681,6,1.697,-0.020,-2.565,1,0.000,3,0.000,4,0.000,255,0,
1578421698835,85,18766,6,1.698,-0.019,-2.565,1,0.000,3,0.000,4,0.000,255,0,
1578421699057,222,18988,6,1.699,-0.020,-2.565,1,0.000,3,0.000,4,0.000,255,0,
1578421699174,117,19105,6,1.699,-0.020,-2.565,1,0.000,3,0.000,4,0.000,255,0,
1578421702612,3438,22543,6,1.699,-0.020,-2.565,1,3.076,3,6.674,4,0.000,255,0,
1578421702795,183,22726,6,1.699,-0.020,-2.565,1,3.079,3,6.673,4,3.384,255,0,
1578421702930,135,22861,6,1.699,-0.020,-2.565,1,3.080,3,6.672,4,3.383,255,0,
1578421703037,107,22968,6,1.699,-0.020,-2.565,1,3.080,3,6.672,4,3.391,255,0,
1578421703222,185,23153,6,1.699,-0.022,-2.565,1,3.079,3,6.673,4,3.384,255,0,
1578421703317,95,23248,6,1.699,-0.018,-2.566,1,3.080,3,6.673,4,3.387,255,0,
1578421703449,132,23380,6,1.700,-0.013,-2.565,1,3.080,3,6.673,4,3.387,255,0,
1578421703588,139,23519,6,1.701,-0.007,-2.565,1,3.078,3,6.675,4,3.381,255,0,
1578421703886,298,23817,6,1.702,-0.004,-2.565,1,3.079,3,6.671,4,3.378,255,0,
1578421704025,139,23956,6,1.702,-0.002,-2.565,1,3.078,3,6.669,4,3.381,255,0,
1578421704159,134,24090,6,1.702,-0.002,-2.565,1,3.078,3,6.675,4,3.381,255,0,
1578421704304,145,24235,6,1.702,-0.003,-2.565,1,3.077,3,6.674,4,3.382,255,0,
1578421704479,175,24410,6,1.702,-0.003,-2.564,1,3.077,3,6.674,4,3.382,255,0,
1578421704616,137,24547,6,1.702,-0.005,-2.564,1,3.079,3,6.671,4,3.381,255,0,
1578421704762,146,24693,6,1.702,-0.006,-2.563,1,3.077,3,6.672,4,3.387,255,0,
1578421704909,147,24840,6,1.702,-0.008,-2.563,1,3.077,3,6.675,4,3.388,255,0,
1578421705043,134,24974,6,1.702,-0.009,-2.563,1,3.077,3,6.674,4,3.388,255,0,
1578421705259,216,25190,6,1.702,-0.007,-2.563,1,3.076,3,6.671,4,3.384,255,0,
1578421705415,156,25346,6,1.701,-0.004,-2.563,1,3.078,3,6.680,4,3.382,255,0,
1578421705577,162,25508,6,1.701,-0.001,-2.563,1,3.078,3,6.680,4,3.385,255,0,
1578421705725,148,25656,6,1.701,0.000,-2.563,1,3.078,3,6.675,4,3.384,255,0,
