Starting object 1
1578587625981,259,700213,6,1.122,0.424,-2.137,1,4.084,2,4.501,3,4.990,4,2.456,255,0,
1578587626137,156,700369,6,1.128,0.425,-2.135,1,4.084,2,4.506,3,4.986,4,2.457,255,0,
1578587626303,166,700535,6,1.135,0.425,-2.132,1,4.084,2,4.501,3,4.986,4,2.457,255,0,
1578587626455,152,700687,6,1.137,0.426,-2.131,1,4.083,2,4.501,3,4.988,4,2.457,255,0,
1578587626602,147,700834,6,1.137,0.427,-2.131,1,4.086,2,4.503,3,4.986,4,2.457,255,0,
1578587626847,245,701079,6,1.133,0.429,-2.134,1,4.081,2,4.511,3,4.980,4,2.456,255,0,
1578587627032,185,701264,6,1.132,0.429,-2.135,1,4.085,2,4.502,3,4.984,4,2.457,255,0,
1578587627181,149,701413,6,1.133,0.428,-2.134,1,4.084,2,4.504,3,4.982,4,2.457,255,0,
1578587627322,141,701554,3,1.659,4.906,0.000,255,0,
1578587627322,0,701554,6,1.134,0.428,-2.134,1,4.084,2,4.504,3,4.985,4,2.455,255,0,
1578587627576,254,701808,6,1.136,0.427,-2.133,1,4.084,2,4.512,3,4.983,4,2.456,255,0,
1578587627733,157,701965,6,1.137,0.427,-2.132,1,4.081,2,4.504,3,4.989,4,2.456,255,0,
1578587627891,158,702123,6,1.137,0.427,-2.132,1,4.084,2,4.503,3,4.985,4,2.455,255,0,
1578587628065,174,702297,6,1.138,0.427,-2.131,1,4.084,2,4.503,3,4.985,4,2.455,255,0,
1578587628218,153,702450,6,1.139,0.427,-2.131,1,4.082,2,4.502,3,4.984,4,2.455,255,0,
1578587628365,147,702597,6,1.140,0.427,-2.131,1,4.082,2,4.510,3,4.989,4,2.456,255,0,
1578587628514,149,702746,6,1.141,0.426,-2.130,1,4.082,2,4.503,3,4.989,4,2.455,255,0,
1578587628698,184,702930,6,1.141,0.426,-2.130,1,4.083,2,4.500,3,4.988,4,2.456,255,0,
1578587628776,78,703008,6,1.141,0.425,-2.130,1,4.082,2,4.502,3,4.988,4,2.459,255,0,
1578587628933,157,703165,6,1.141,0.425,-2.130,1,4.082,2,4.502,3,4.988,4,2.459,255,0,
1578587629034,101,703266,6,1.140,0.425,-2.130,1,4.081,2,4.509,3,4.991,4,2.457,255,0,
1578587629252,218,703484,6,1.140,0.425,-2.131,1,4.084,2,4.501,3,4.991,4,2.461,255,0,
1578587629302,50,703534,6,1.140,0.424,-2.132,1,4.084,2,4.501,3,4.991,4,2.461,255,0,
1578587629536,234,703768,6,1.139,0.424,-2.133,1,4.081,2,4.499,3,4.988,4,2.456,255,0,
1578587629735,199,703967,6,1.139,0.423,-2.134,1,4.081,2,4.508,3,4.990,4,2.461,255,0,
1578587629907,172,704139,6,1.139,0.423,-2.134,1,4.082,2,4.503,3,4.986,4,2.458,255,0,
1578587630076,169,704308,6,1.138,0.423,-2.135,1,4.082,2,4.503,3,4.986,4,2.459,255,0,
1578587630235,159,704467,6,1.138,0.422,-2.135,1,4.082,2,4.500,3,4.992,4,2.459,255,0,
1578587630373,138,704605,4,0.000,0.000,0.000,255,0,
1578587630373,0,704605,6,1.135,0.421,-2.137,1,4.083,2,4.505,3,4.989,4,2.459,255,0,
1578587630535,162,704767,6,1.131,0.419,-2.139,1,4.082,2,4.505,3,4.989,4,2.457,255,0,
1578587630687,152,704919,6,1.127,0.418,-2.141,1,4.081,2,4.505,3,4.994,4,2.458,255,0,
1578587630868,181,705100,6,1.125,0.417,-2.142,1,4.082,2,4.497,3,4.990,4,2.459,255,0,
1578587630948,80,705180,6,1.126,0.418,-2.142,1,4.082,2,4.497,3,4.990,4,2.459,255,0,
1578587631118,170,705350,6,1.129,0.419,-2.140,1,4.081,2,4.497,3,4.992,4,2.460,255,0,
1578587631194,76,705426,1,1.825,-2.989,0.000,255,0,
1578587631277,83,705509,6,1.135,0.420,-2.137,1,4.081,2,4.502,3,4.990,4,2.462,255,0,
1578587631356,79,705588,6,1.140,0.421,-2.135,1,4.081,2,4.501,3,4.988,4,2.460,255,0,
1578587631507,151,705739,6,1.143,0.422,-2.134,1,4.081,2,4.501,3,4.988,4,2.460,255,0,
1578587631956,449,706188,6,1.143,0.421,-2.135,1,4.082,2,4.500,3,4.989,4,2.460,255,0,
1578587632116,160,706348,6,1.143,0.421,-2.134,1,4.082,2,4.500,3,4.989,4,2.460,255,0,
1578587632201,85,706433,2,5.050,0.000,0.000,255,0,
1578587632284,83,706516,6,1.143,0.422,-2.134,1,4.081,2,4.501,3,4.991,4,2.462,255,0,
1578587632362,78,706594,6,1.143,0.422,-2.134,1,4.080,2,4.501,3,4.989,4,2.462,255,0,
1578587632511,149,706743,6,1.143,0.422,-2.135,1,4.080,2,4.501,3,4.989,4,2.462,255,0,
1578587632669,158,706901,6,1.143,0.422,-2.135,1,4.082,2,4.508,3,4.990,4,2.463,255,0,
1578587632829,160,707061,6,1.144,0.422,-2.135,1,4.084,2,4.504,3,4.989,4,2.457,255,0,
1578587632979,150,707211,6,1.146,0.423,-2.135,1,4.082,2,4.504,3,4.994,4,2.459,255,0,
1578587633147,168,707379,6,1.147,0.423,-2.135,1,4.080,2,4.498,3,4.989,4,2.460,255,0,
1578587633248,101,707480,6,1.147,0.423,-2.134,1,4.080,2,4.498,3,4.989,4,2.460,255,0,
1578587633410,162,707642,6,1.146,0.423,-2.134,1,4.083,2,4.506,3,4.989,4,2.460,255,0,
1578587633562,152,707794,6,1.144,0.423,-2.135,1,4.080,2,4.499,3,4.990,4,2.458,255,0,
1578587633700,138,707932,6,1.143,0.422,-2.135,1,4.081,2,4.497,3,4.988,4,2.459,255,0,
1578587633854,154,708086,6,1.142,0.422,-2.135,1,4.083,2,4.497,3,4.989,4,2.459,255,0,
1578587633999,145,708231,6,1.141,0.422,-2.135,1,4.080,2,4.501,3,4.992,4,2.460,255,0,
1578587634361,362,708593,6,1.141,0.422,-2.135,1,4.083,2,4.499,3,4.989,4,2.458,255,0,
1578587634524,163,708756,6,1.141,0.422,-2.135,1,4.083,2,4.499,3,4.988,4,2.458,255,0,
1578587634850,326,709082,6,1.142,0.422,-2.134,1,4.080,2,4.497,3,4.989,4,2.460,255,0,
1578587635091,241,709323,6,1.142,0.423,-2.134,1,4.080,2,4.497,3,4.987,4,2.458,255,0,
1578587635270,179,709502,6,1.143,0.423,-2.134,1,4.084,2,4.501,3,4.989,4,2.459,255,0,
1578587635521,251,709753,6,1.144,0.424,-2.133,1,4.084,2,4.496,3,4.991,4,2.457,255,0,
1578587635685,164,709917,6,1.145,0.424,-2.133,1,4.084,2,4.500,3,4.989,4,2.461,255,0,
1578587635904,219,710136,6,1.144,0.424,-2.134,1,4.084,2,4.499,3,4.984,4,2.458,255,0,
1578587636093,189,710325,6,1.139,0.426,-2.137,1,4.079,2,4.500,3,4.987,4,2.463,255,0,
1578587636252,159,710484,6,1.134,0.428,-2.139,1,4.083,2,4.499,3,4.990,4,2.460,255,0,
1578587636410,158,710642,6,1.128,0.429,-2.141,1,4.083,2,4.501,3,4.988,4,2.460,255,0,
1578587636574,164,710806,6,1.125,0.429,-2.143,1,4.078,2,4.500,3,4.986,4,2.458,255,0,
1578587636717,143,710949,6,1.122,0.426,-2.144,1,4.083,2,4.499,3,4.990,4,2.460,255,0,
1578587636873,156,711105,6,1.120,0.423,-2.146,1,4.084,2,4.500,3,4.993,4,2.461,255,0,
1578587637034,161,711266,6,1.119,0.419,-2.147,1,4.081,2,4.497,3,4.987,4,2.459,255,0,
1578587637195,160,711426,6,1.119,0.416,-2.147,1,4.083,2,4.499,3,4.992,4,2.460,255,0,
1578587637396,202,711628,3,1.659,4.906,0.000,255,0,
1578587637396,0,711628,6,1.119,0.412,-2.148,1,4.083,2,4.500,3,4.992,4,2.461,255,0,
1578587637554,158,711786,6,1.119,0.411,-2.149,1,4.081,2,4.501,3,4.991,4,2.463,255,0,
1578587637729,175,711961,6,1.120,0.411,-2.149,1,4.081,2,4.497,3,4.994,4,2.460,255,0,
1578587637900,171,712132,6,1.120,0.413,-2.149,1,4.082,2,4.502,3,4.991,4,2.459,255,0,
1578587638033,133,712265,6,1.120,0.414,-2.149,1,4.080,2,4.500,3,4.990,4,2.460,255,0,
1578587638204,171,712436,6,1.120,0.413,-2.149,1,4.081,2,4.502,3,4.994,4,2.460,255,0,
1578587638363,159,712595,6,1.120,0.411,-2.150,1,4.079,2,4.496,3,4.993,4,2.460,255,0,
1578587638524,161,712756,6,1.119,0.409,-2.150,1,4.084,2,4.504,3,4.992,4,2.456,255,0,
1578587638667,143,712899,6,1.119,0.407,-2.151,1,4.084,2,4.499,3,4.996,4,2.457,255,0,
1578587638817,150,713049,6,1.119,0.406,-2.151,1,4.084,2,4.499,3,4.996,4,2.457,255,0,
1578587638837,20,713069,6,1.118,0.406,-2.151,1,4.084,2,4.499,3,4.996,4,2.457,255,0,
1578587639018,181,713250,6,1.119,0.405,-2.151,1,4.082,2,4.496,3,4.989,4,2.461,255,0,
1578587639179,161,713411,6,1.118,0.406,-2.150,1,4.082,2,4.496,3,4.989,4,2.461,255,0,
1578587639287,108,713519,6,1.118,0.409,-2.148,1,4.078,2,4.498,3,4.988,4,2.460,255,0,
1578587639435,148,713667,6,1.117,0.413,-2.148,1,4.078,2,4.498,3,4.991,4,2.460,255,0,
1578587639588,153,713820,6,1.117,0.414,-2.148,1,4.081,2,4.505,3,4.986,4,2.460,255,0,
1578587639745,157,713977,6,1.120,0.417,-2.146,1,4.081,2,4.495,3,4.988,4,2.459,255,0,
1578587639904,159,714136,6,1.124,0.418,-2.145,1,4.084,2,4.498,3,4.993,4,2.458,255,0,
1578587640065,161,714297,6,1.127,0.417,-2.143,1,4.084,2,4.499,3,4.988,4,2.456,255,0,
1578587640165,100,714397,6,1.128,0.416,-2.142,1,4.084,2,4.499,3,4.988,4,2.456,255,0,
1578587640335,170,714567,6,1.128,0.417,-2.142,1,4.080,2,4.503,3,4.989,4,2.460,255,0,
1578587640414,79,714646,4,0.000,0.000,0.000,255,0,
1578587640495,81,714727,6,1.126,0.418,-2.142,1,4.080,2,4.500,3,4.987,4,2.457,255,0,
1578587640674,179,714906,6,1.123,0.421,-2.143,1,4.080,2,4.494,3,4.990,4,2.457,255,0,
1578587640840,166,715072,6,1.122,0.424,-2.142,1,4.082,2,4.499,3,4.989,4,2.458,255,0,
1578587641009,169,715241,6,1.121,0.425,-2.142,1,4.083,2,4.498,3,4.990,4,2.457,255,0,
1578587641188,179,715420,6,1.120,0.428,-2.142,1,4.080,2,4.495,3,4.991,4,2.458,255,0,
1578587641194,6,715426,1,1.825,-2.989,0.000,255,0,
1578587641370,176,715602,6,1.119,0.429,-2.143,1,4.080,2,4.495,3,4.991,4,2.458,255,0,
1578587641529,159,715761,6,1.118,0.430,-2.143,1,4.083,2,4.501,3,4.993,4,2.459,255,0,
1578587641672,143,715904,6,1.118,0.431,-2.143,1,4.080,2,4.500,3,4.991,4,2.456,255,0,
1578587641831,159,716063,6,1.119,0.431,-2.143,1,4.085,2,4.500,3,4.991,4,2.461,255,0,
1578587642018,187,716250,6,1.119,0.430,-2.143,1,4.083,2,4.495,3,4.990,4,2.458,255,0,
1578587642169,151,716401,6,1.118,0.429,-2.144,1,4.083,2,4.498,3,4.992,4,2.459,255,0,
1578587642341,172,716573,2,5.050,0.000,0.000,255,0,
1578587642513,172,716745,6,1.118,0.429,-2.145,1,4.080,2,4.500,3,4.992,4,2.458,255,0,
1578587642679,166,716911,6,1.118,0.428,-2.145,1,4.082,2,4.500,3,4.992,4,2.458,255,0,
1578587642836,157,717068,6,1.118,0.428,-2.145,1,4.082,2,4.501,3,4.993,4,2.459,255,0,
1578587642988,152,717220,6,1.119,0.427,-2.145,1,4.082,2,4.496,3,4.996,4,2.459,255,0,
1578587643131,143,717363,6,1.119,0.427,-2.146,1,4.082,2,4.499,3,4.994,4,2.459,255,0,
1578587643323,192,717555,6,1.118,0.426,-2.145,1,4.082,2,4.496,3,4.994,4,2.458,255,0,
1578587643608,285,717840,6,1.116,0.425,-2.142,1,4.084,2,4.498,3,4.998,4,2.461,255,0,
1578587643760,152,717992,6,1.114,0.424,-2.136,1,4.083,2,4.498,3,4.998,4,2.457,255,0,
1578587643948,188,718180,6,1.113,0.423,-2.133,1,4.084,2,4.498,3,4.989,4,2.458,255,0,
1578587644112,164,718344,6,1.113,0.421,-2.132,1,4.082,2,4.496,3,4.989,4,2.457,255,0,
1578587644192,80,718424,6,1.115,0.420,-2.133,1,4.082,2,4.496,3,4.989,4,2.457,255,0,
1578587644362,170,718594,6,1.117,0.417,-2.137,1,4.086,2,4.500,3,4.989,4,2.459,255,0,
1578587644518,156,718750,6,1.118,0.417,-2.139,1,4.084,2,4.498,3,4.989,4,2.458,255,0,
1578587644682,164,718914,6,1.119,0.415,-2.142,1,4.081,2,4.499,3,4.989,4,2.458,255,0,
1578587644826,144,719058,6,1.119,0.414,-2.145,1,4.083,2,4.496,3,4.989,4,2.459,255,0,
1578587645150,324,719382,6,1.119,0.412,-2.146,1,4.094,2,4.499,3,4.990,4,2.457,255,0,
1578587645227,77,719459,6,1.119,0.410,-2.148,1,4.078,2,4.499,3,4.993,4,2.457,255,0,
1578587645378,151,719610,6,1.120,0.409,-2.149,1,4.078,2,4.499,3,4.993,4,2.457,255,0,
1578587645541,163,719773,6,1.120,0.410,-2.149,1,4.084,2,4.498,3,4.999,4,2.459,255,0,
1578587645685,144,719917,6,1.119,0.411,-2.147,1,4.090,2,4.491,3,4.998,4,2.460,255,0,
1578587645854,169,720086,6,1.115,0.418,-2.141,1,4.063,2,4.468,3,4.992,4,2.452,255,0,
1578587646004,150,720236,6,1.113,0.420,-2.142,1,3.891,2,4.395,3,4.983,4,2.405,255,0,
1578587646150,146,720382,6,1.111,0.426,-2.144,1,3.891,2,4.334,3,4.983,4,2.378,255,0,
1578587646260,110,720492,6,1.115,0.429,-2.145,1,3.891,2,4.334,3,4.983,4,2.378,255,0,
1578587646510,250,720742,6,1.113,0.433,-2.122,1,3.895,2,5.500,3,5.196,4,2.653,255,0,
1578587646676,166,720908,6,1.135,0.395,-2.078,1,3.919,2,5.548,3,5.221,4,2.713,255,0,
1578587646909,233,721141,6,1.219,0.360,-2.048,1,3.931,2,5.542,3,5.232,4,2.734,255,0,
1578587646940,31,721172,6,1.319,0.304,-2.072,1,3.931,2,5.542,3,5.232,4,2.734,255,0,
1578587647092,152,721324,6,1.389,0.252,-2.111,1,3.922,2,5.541,3,5.238,4,2.736,255,0,
1578587647253,161,721485,6,1.365,0.124,-2.229,1,3.940,2,5.556,3,5.238,4,2.736,255,0,
1578587647425,172,721657,6,1.137,-0.065,-2.440,1,3.947,2,5.562,3,5.230,4,2.735,255,0,
1578587647425,0,721657,3,1.659,4.906,0.000,255,0,
1578587647518,93,721750,6,0.682,-0.266,-2.501,1,3.947,2,5.562,3,5.230,4,2.735,255,0,
1578587648442,924,722674,6,0.609,-0.285,-2.484,1,3.934,2,4.257,3,5.231,4,2.738,255,0,
1578587648593,151,722825,6,0.531,-0.224,-2.302,1,3.934,2,4.257,3,5.231,4,2.738,255,0,
1578587648730,137,722962,6,0.512,-0.129,-2.099,1,3.932,2,5.558,3,5.231,4,2.739,255,0,
1578587648901,171,723133,6,0.628,0.012,-1.919,1,3.939,2,5.548,3,5.231,4,2.737,255,0,
1578587649031,130,723263,6,0.756,0.097,-1.864,1,3.923,2,5.555,3,5.231,4,2.738,255,0,
1578587649185,154,723417,6,1.119,0.139,-2.088,1,3.938,2,5.566,3,5.231,4,2.735,255,0,
1578587649338,153,723570,6,0.956,-0.059,-2.324,1,3.937,2,5.566,3,5.231,4,2.732,255,0,
1578587649492,154,723724,6,0.673,-0.269,-2.471,1,3.934,2,4.280,3,5.231,4,2.737,255,0,
1578587649596,104,723828,6,0.367,-0.478,-2.597,1,3.934,2,4.280,3,5.231,4,2.737,255,0,
1578587649762,166,723994,6,0.242,-0.563,-2.646,1,3.929,2,4.254,3,5.231,4,2.737,255,0,
1578587649915,153,724147,6,0.339,-0.504,-2.623,1,3.931,2,4.250,3,5.233,4,2.740,255,0,
1578587650070,155,724302,6,0.626,-0.327,-2.542,1,3.929,2,4.243,3,5.229,4,2.736,255,0,
1578587650215,145,724447,6,0.957,-0.125,-2.447,1,3.927,2,4.261,3,5.225,4,2.733,255,0,
1578587650411,196,724643,6,1.167,0.002,-2.385,1,3.927,2,4.252,3,5.222,4,2.898,255,0,
1578587650557,146,724789,4,0.000,0.000,0.000,255,0,
1578587650574,17,724806,6,1.350,0.111,-2.329,1,3.937,2,4.246,3,5.218,4,2.860,255,0,
1578587650750,176,724982,6,1.420,0.159,-2.300,1,3.919,2,4.757,3,5.221,4,2.876,255,0,
1578587650842,92,725074,6,1.435,0.180,-2.284,1,3.919,2,4.757,3,5.221,4,2.876,255,0,
1578587650994,152,725226,6,1.446,0.192,-2.273,1,3.918,2,4.209,3,5.226,4,2.932,255,0,
1578587651163,169,725395,6,1.484,0.201,-2.267,1,3.908,2,4.186,3,5.234,4,2.801,255,0,
1578587651247,84,725479,1,1.825,-2.989,0.000,255,0,
1578587651330,83,725562,6,1.544,0.204,-2.266,1,3.908,2,4.186,3,5.234,4,2.801,255,0,
1578587651474,144,725706,6,1.591,0.204,-2.266,1,3.905,2,4.168,3,5.236,4,2.771,255,0,
1578587651631,157,725863,6,1.594,0.201,-2.265,1,3.910,2,4.148,3,5.225,4,2.787,255,0,
1578587651723,92,725955,6,1.574,0.195,-2.263,1,3.937,2,4.103,3,5.186,4,2.814,255,0,
1578587652068,345,726300,6,1.542,0.189,-2.261,1,3.998,2,3.988,3,5.167,4,2.908,255,0,
1578587652158,90,726390,6,1.546,0.187,-2.259,1,3.998,2,3.988,3,5.167,4,2.908,255,0,
1578587652334,176,726566,6,1.561,0.189,-2.257,1,4.457,2,3.938,3,5.138,4,2.956,255,0,
1578587652407,73,726639,2,5.050,0.000,0.000,255,0,
1578587652495,88,726727,6,1.592,0.197,-2.256,1,4.457,2,3.938,3,5.138,4,2.956,255,0,
1578587652651,156,726883,6,1.615,0.206,-2.257,1,4.113,2,3.926,3,5.126,4,2.954,255,0,
1578587652799,148,727031,6,1.711,0.249,-2.261,1,4.113,2,3.914,3,5.138,4,3.083,255,0,
1578587652985,186,727217,6,1.743,0.264,-2.265,1,4.042,2,3.909,3,5.143,4,3.110,255,0,
1578587653005,20,727237,6,1.795,0.289,-2.275,1,4.042,2,3.909,3,5.143,4,3.110,255,0,
1578587653180,175,727412,6,1.832,0.307,-2.284,1,4.018,2,3.875,3,5.147,4,3.060,255,0,
1578587653348,168,727580,6,1.865,0.320,-2.297,1,4.011,2,3.838,3,5.162,4,3.015,255,0,
1578587653510,162,727742,6,1.883,0.323,-2.303,1,3.969,2,3.810,3,5.192,4,3.041,255,0,
1578587653659,149,727891,6,1.900,0.322,-2.305,1,3.923,2,3.770,3,5.240,4,3.083,255,0,
1578587653849,190,728081,6,1.902,0.321,-2.305,1,3.833,2,3.727,3,5.326,4,3.069,255,0,
1578587653874,25,728106,6,1.923,0.309,-2.300,1,3.833,2,3.727,3,5.326,4,3.069,255,0,
1578587654047,173,728279,6,1.948,0.292,-2.296,1,3.808,2,3.685,3,5.344,4,3.098,255,0,
1578587654201,154,728433,6,1.983,0.258,-2.285,1,3.787,2,3.697,3,5.382,4,3.099,255,0,
1578587654354,153,728586,6,2.021,0.213,-2.273,1,3.758,2,3.684,3,5.404,4,3.099,255,0,
1578587654514,160,728746,6,2.066,0.150,-2.259,1,3.749,2,3.666,3,5.417,4,3.099,255,0,
1578587654680,166,728912,6,2.070,0.143,-2.258,1,3.732,2,3.660,3,5.420,4,3.099,255,0,
1578587654831,151,729063,6,2.100,0.092,-2.250,1,3.672,2,3.665,3,5.517,4,3.164,255,0,
1578587654914,83,729146,6,2.115,0.061,-2.245,1,3.647,2,3.651,3,5.556,4,3.182,255,0,
1578587655065,151,729297,6,2.124,0.038,-2.241,1,3.647,2,3.651,3,5.556,4,3.182,255,0,
1578587655224,159,729456,6,2.133,0.016,-2.237,1,3.640,2,3.646,3,5.626,4,3.181,255,0,
1578587655373,149,729605,6,2.150,-0.021,-2.241,1,3.638,2,3.634,3,5.577,4,3.199,255,0,
1578587655532,159,729764,6,2.167,-0.062,-2.250,1,3.646,2,3.602,3,5.587,4,3.250,255,0,
