Starting object 1
1578414636360,15493,15493,1,0.00,0.00,0.00,255,0,
1578414636360,0,15493,3,7.86,0.00,0.00,255,0,
1578414636360,0,15493,4,3.01,-1.78,0.00,255,0,
1578414636360,0,15493,6,3.74,-0.59,-2.14,1,0.00,3,0.00,4,0.00,255,0,
1578414636600,240,15733,6,3.743,-0.585,-2.140,1,0.000,3,0.000,4,0.000,255,0,
1578414636818,218,15951,6,3.743,-0.586,-2.139,1,0.000,3,0.000,4,0.000,255,0,
1578414636837,19,15970,6,3.743,-0.586,-2.139,1,0.000,3,0.000,4,0.000,255,0,
1578414637291,454,16424,6,3.743,-0.586,-2.139,1,4.350,3,4.685,4,2.561,255,0,
1578414640429,3138,19562,6,3.743,-0.586,-2.139,1,4.350,3,0.000,4,0.000,255,0,
1578414640557,128,19690,6,3.743,-0.586,-2.139,1,4.350,3,4.680,4,2.561,255,0,
1578414640737,180,19870,6,3.743,-0.586,-2.139,1,4.352,3,4.684,4,2.561,255,0,
1578414640839,102,19972,6,3.743,-0.586,-2.139,1,4.350,3,4.679,4,2.559,255,0,
1578414641031,192,20164,6,3.743,-0.589,-2.139,1,4.348,3,4.678,4,2.560,255,0,
1578414641142,111,20275,6,3.741,-0.588,-2.140,1,4.348,3,4.678,4,2.560,255,0,
1578414641290,148,20423,6,3.741,-0.587,-2.140,1,4.351,3,4.677,4,2.560,255,0,
1578414641428,138,20561,6,3.741,-0.586,-2.139,1,4.350,3,4.679,4,2.559,255,0,
1578414641558,130,20691,6,3.741,-0.585,-2.139,1,4.350,3,4.676,4,2.561,255,0,
1578414641671,113,20804,6,3.741,-0.585,-2.138,1,4.350,3,4.676,4,2.562,255,0,
1578414641856,185,20989,6,3.742,-0.585,-2.137,1,4.349,3,4.679,4,2.561,255,0,
1578414642010,154,21143,6,3.742,-0.583,-2.137,1,4.351,3,4.677,4,2.553,255,0,
1578414642092,82,21225,6,3.743,-0.582,-2.137,1,4.351,3,4.677,4,2.553,255,0,
1578414642419,327,21552,6,3.743,-0.580,-2.137,1,4.350,3,4.680,4,2.562,255,0,
1578414642568,149,21701,6,3.743,-0.581,-2.137,1,4.350,3,4.680,4,2.562,255,0,
1578414642704,136,21837,6,3.743,-0.582,-2.137,1,4.351,3,4.680,4,2.555,255,0,
1578414642847,143,21980,6,3.743,-0.583,-2.137,1,4.350,3,4.681,4,2.560,255,0,
1578414642972,125,22105,6,3.743,-0.583,-2.137,1,4.353,3,4.678,4,2.563,255,0,
1578414643112,140,22245,6,3.743,-0.585,-2.137,1,4.350,3,4.682,4,2.561,255,0,
1578414643254,142,22387,6,3.742,-0.586,-2.138,1,4.352,3,4.680,4,2.561,255,0,
1578414643419,165,22552,6,3.742,-0.586,-2.138,1,4.350,3,4.676,4,2.557,255,0,
1578414643514,95,22647,6,3.742,-0.586,-2.139,1,4.350,3,4.676,4,2.557,255,0,
1578414643676,162,22809,6,3.742,-0.586,-2.139,1,4.353,3,4.678,4,2.560,255,0,
1578414643812,136,22945,6,3.742,-0.585,-2.139,1,4.354,3,4.681,4,2.562,255,0,
1578414643963,151,23096,6,3.742,-0.585,-2.138,1,4.354,3,4.678,4,2.560,255,0,
1578414644103,140,23236,6,3.743,-0.586,-2.138,1,4.352,3,4.683,4,2.561,255,0,
1578414644252,149,23385,6,3.743,-0.586,-2.138,1,4.351,3,4.679,4,2.560,255,0,
1578414644395,143,23528,6,3.743,-0.587,-2.139,1,4.351,3,4.679,4,2.562,255,0,
1578414644509,114,23642,6,3.743,-0.588,-2.140,1,4.351,3,4.679,4,2.562,255,0,
1578414644685,176,23818,6,3.743,-0.588,-2.140,1,4.354,3,4.680,4,2.559,255,0,
1578414644786,101,23919,6,3.742,-0.587,-2.140,1,4.354,3,4.680,4,2.559,255,0,
1578414645022,236,24155,6,3.742,-0.586,-2.140,1,4.353,3,4.682,4,2.561,255,0,
1578414645209,187,24342,6,3.742,-0.587,-2.140,1,4.353,3,4.680,4,2.563,255,0,
1578414645364,155,24497,6,3.742,-0.587,-2.140,1,4.351,3,4.683,4,2.560,255,0,
1578414645629,265,24762,6,3.741,-0.587,-2.140,1,4.352,3,4.681,4,2.559,255,0,
1578414645722,93,24855,6,3.741,-0.587,-2.140,1,4.352,3,4.681,4,2.559,255,0,
1578414645877,155,25010,6,3.741,-0.586,-2.140,1,4.356,3,4.679,4,2.561,255,0,
1578414646055,178,25188,6,3.741,-0.587,-2.141,1,4.350,3,4.682,4,2.559,255,0,
1578414646233,178,25366,6,3.741,-0.588,-2.141,1,4.347,3,4.679,4,2.562,255,0,
1578414646388,155,25521,1,0.000,0.000,0.000,255,0,
1578414646388,0,25521,3,7.863,0.000,0.000,255,0,
1578414646388,0,25521,4,3.008,-1.785,0.000,255,0,
1578414646388,0,25521,6,3.741,-0.588,-2.141,1,4.353,3,4.678,4,2.560,255,0,
1578414646535,147,25668,6,3.741,-0.588,-2.141,1,4.351,3,4.680,4,2.561,255,0,
1578414646551,16,25684,6,3.741,-0.588,-2.141,1,4.351,3,4.680,4,2.561,255,0,
1578414646810,259,25943,6,3.742,-0.587,-2.140,1,4.351,3,4.683,4,2.560,255,0,
1578414647161,351,26294,6,3.742,-0.585,-2.138,1,4.349,3,4.679,4,2.561,255,0,
1578414647236,75,26369,6,3.742,-0.585,-2.138,1,4.349,3,4.679,4,2.561,255,0,
1578414647439,203,26572,6,3.742,-0.586,-2.139,1,4.351,3,4.678,4,2.561,255,0,
1578414647526,87,26659,6,3.742,-0.586,-2.139,1,4.351,3,4.678,4,2.562,255,0,
1578414647669,143,26802,6,3.741,-0.586,-2.139,1,4.353,3,4.680,4,2.563,255,0,
1578414647836,167,26969,6,3.741,-0.584,-2.138,1,4.350,3,4.679,4,2.556,255,0,
1578414648077,241,27210,6,3.741,-0.583,-2.138,1,4.351,3,4.678,4,2.562,255,0,
1578414648222,145,27355,6,3.742,-0.583,-2.139,1,4.351,3,4.678,4,2.561,255,0,
1578414648383,161,27516,6,3.742,-0.583,-2.139,1,4.350,3,4.677,4,2.562,255,0,
1578414648540,157,27673,6,3.743,-0.583,-2.138,1,4.348,3,4.680,4,2.555,255,0,
1578414648692,152,27825,6,3.743,-0.583,-2.138,1,4.350,3,4.683,4,2.561,255,0,
1578414648828,136,27961,6,3.743,-0.583,-2.137,1,4.350,3,4.681,4,2.561,255,0,
1578414648986,158,28119,6,3.742,-0.582,-2.137,1,4.349,3,4.676,4,2.561,255,0,
1578414649138,152,28271,6,3.742,-0.584,-2.138,1,4.350,3,4.681,4,2.561,255,0,
1578414649289,151,28422,6,3.741,-0.585,-2.138,1,4.350,3,4.681,4,2.561,255,0,
1578414649429,140,28562,6,3.741,-0.585,-2.139,1,4.351,3,4.679,4,2.560,255,0,
1578414649446,17,28579,6,3.741,-0.584,-2.139,1,4.351,3,4.679,4,2.560,255,0,
1578414649599,153,28732,6,3.741,-0.583,-2.138,1,4.352,3,4.678,4,2.558,255,0,
1578414649758,159,28891,6,3.741,-0.582,-2.138,1,4.351,3,4.683,4,2.561,255,0,
1578414649901,143,29034,6,3.742,-0.582,-2.138,1,4.351,3,4.678,4,2.557,255,0,
1578414650060,159,29193,6,3.742,-0.584,-2.139,1,4.350,3,4.677,4,2.556,255,0,
1578414650290,230,29423,6,3.742,-0.584,-2.139,1,4.352,3,4.682,4,2.561,255,0,
1578414650442,152,29575,6,3.742,-0.586,-2.139,1,4.353,3,4.683,4,2.561,255,0,
1578414650703,261,29836,6,3.742,-0.587,-2.138,1,4.349,3,4.684,4,2.563,255,0,
1578414650976,273,30109,6,3.742,-0.587,-2.138,1,4.350,3,4.682,4,2.562,255,0,
1578414651119,143,30252,6,3.742,-0.587,-2.139,1,4.350,3,4.680,4,2.560,255,0,
1578414651260,141,30393,6,3.741,-0.587,-2.140,1,4.349,3,4.677,4,2.555,255,0,
1578414651481,221,30614,6,3.740,-0.586,-2.141,1,4.351,3,4.678,4,2.560,255,0,
1578414651681,200,30814,6,3.740,-0.585,-2.140,1,4.350,3,4.677,4,2.558,255,0,
1578414651829,148,30962,6,3.741,-0.585,-2.139,1,4.353,3,9.596,4,2.559,255,0,
1578414652086,257,31219,6,3.748,-0.573,-2.131,1,4.351,3,9.596,4,2.561,255,0,
1578414652311,225,31444,6,3.747,-0.577,-2.133,1,4.349,3,4.679,4,2.554,255,0,
1578414652553,242,31686,6,3.734,-0.600,-2.147,1,4.351,3,4.677,4,2.560,255,0,
1578414652725,172,31858,6,3.717,-0.630,-2.165,1,4.351,3,4.677,4,2.560,255,0,
1578414652919,194,32052,6,3.698,-0.662,-2.184,1,4.351,3,4.675,4,2.553,255,0,
1578414653213,294,32346,6,3.689,-0.678,-2.194,1,4.350,3,4.676,4,2.560,255,0,
1578414653372,159,32505,6,3.701,-0.657,-2.181,1,4.352,3,4.679,4,2.559,255,0,
1578414653521,149,32654,6,3.719,-0.627,-2.162,1,4.350,3,4.681,4,2.560,255,0,
1578414653670,149,32803,6,3.734,-0.602,-2.146,1,4.347,3,4.682,4,2.560,255,0,
1578414654328,658,33461,6,3.740,-0.592,-2.140,1,4.351,3,4.680,4,2.560,255,0,
1578414654478,150,33611,6,3.741,-0.588,-2.139,1,4.351,3,4.680,4,2.560,255,0,
1578414654618,140,33751,6,3.741,-0.587,-2.139,1,4.351,3,4.682,4,2.561,255,0,
1578414654858,240,33991,6,3.741,-0.587,-2.139,1,4.351,3,4.681,4,2.563,255,0,
1578414655004,146,34137,6,3.741,-0.587,-2.139,1,4.351,3,4.681,4,2.560,255,0,
