52.258847708269315,5.215651499651796,
52.25884202739121,5.215652774026162,
52.258837822776684,5.215652019501049,
52.25883234588074,5.215647130397988,
52.258828902922964,5.215645282314907,
52.25882360701728,5.215647367757288,
52.258819111233656,5.2156491038680715,
52.25881398755564,5.215649834727177,
52.25880927534827,5.215650988413284,
52.25880454784859,5.215648557221813,
52.25879857943381,5.215647088154476,
52.25879445702115,5.215646762888757,
52.25878964077344,5.215648664456474,
52.25878484378458,5.215651210233549,
52.258778754207135,5.215652117300548,
52.25877506056597,5.2156497900081416,
52.258772716563435,5.21564120104349,
52.258773683449206,5.215633958907745,
52.25877286121281,5.2156246416567695,
52.25877481025508,5.215619318289719,
52.25877332216822,5.215610107175917,
52.25877197170139,5.215602679920844,
52.25877090871564,5.2155937489619015,
52.258769849895586,5.2155854342549235,
52.25876928067866,5.215577878298824,
52.258768428107324,5.2155696269064045,
52.25876944255589,5.215562625093351,
52.25876973849651,5.215554588653789,
52.258769144601715,5.215549026054151,
52.258770639543805,5.215542479364657,
52.25877106263822,5.2155332749756935,
52.2587719344424,5.215523988043638,
52.25877353208379,5.215515996903087,
52.25877352612784,5.215509207263364,
52.258774400687095,5.215499485753985,
52.25877393437892,5.215492818531371,
52.25877373205028,5.215484245251393,
52.258773072353954,5.215477179532273,
52.25877371190229,5.215468712109576,
52.258774051002064,5.215459361543142,
52.25877768832521,5.215451784714807,
52.258783561236335,5.215450415537772,
52.25878841860798,5.2154524770454245,
52.25879374013149,5.215452568080604,
52.25879757709762,5.215450231604034,
52.25880286302373,5.215449391631877,
52.2588084359798,5.215450238979591,
52.258812468469756,5.215449823829081,
52.25881790233331,5.215452028172343,
52.258822572004306,5.215451002534092,
52.25882811818462,5.215451282494268,
52.25883255901821,5.215452140189581,
52.258837704775914,5.215452121292393,
52.25884290103007,5.215450230830517,
52.25884750039377,5.215450431767849,
52.25885278203042,5.215452530286392,
52.25885680637454,5.215451855187913,
52.25886289703226,5.2154534327044875,
52.2588676829055,5.215453224449388,
52.258872988482885,5.2154526569642945,
52.258877092611264,5.215453231247581,
52.258882188181346,5.215451516474298,
52.25888641897728,5.21545391916051,
52.25889229696703,5.215452227826917,
52.25889717911104,5.215450876018926,
52.25890158041649,5.215450601261362,
