-0.5556,0.0194,0.9986,-0.052
-0.6108,0.0131,0.9988,-0.048
-0.6746,0.0156,0.9983,-0.0575
-0.7471,0.0088,0.998,-0.0628
-0.8163,0.007,0.9981,-0.0612
-0.8841,-0.0011,0.9981,-0.0613
-0.9317,-0.0083,0.9983,-0.0582
-1.0023,-0.0182,0.9981,-0.0615
-1.0496,-0.0314,0.998,-0.0634
-1.1126,-0.037,0.9978,-0.0656
-1.1785,-0.0451,0.9978,-0.0661
-1.2406,-0.0526,0.9978,-0.0661
-1.3068,-0.0601,0.998,-0.0624
-1.3753,-0.0724,0.9981,-0.0624
-1.431,-0.0798,0.9976,-0.0685
-1.4562,-0.0829,0.9985,-0.0549
-1.454,-0.0808,0.9999,0.0101
-1.4464,-0.0746,0.998,0.0625
-1.4367,-0.0618,0.9932,0.1161
-1.4715,-0.034,0.987,0.1604
-1.5339,-0.0099,0.9865,0.1636
-1.6127,0.0118,0.9863,0.1649
-1.6753,0.0217,0.9906,0.1365
-1.6676,0.0246,0.9939,0.1104
-1.6485,0.0309,0.9921,0.1251
-1.6672,0.0402,0.9879,0.1553
-1.7228,0.07,0.9866,0.1631
-1.7786,0.089,0.9865,0.1639
-1.8411,0.1096,0.9862,0.1654
-1.8975,0.13,0.9886,0.1503
-1.9187,0.1389,0.9931,0.1169
-1.92,0.146,0.9976,0.0692
-1.9131,0.1543,0.9997,0.0262
-1.9752,0.1675,0.9989,0.0458
-2.046,0.1748,0.9988,0.0487
-2.1184,0.1811,0.9989,0.0462
-2.191,0.1827,0.9992,0.0394
-2.2495,0.1883,0.9992,0.0404
-2.3212,0.195,0.999,0.0437
-2.3803,0.201,0.999,0.0446
-2.4489,0.2073,0.9988,0.0484
-2.5176,0.2143,0.9989,0.0464
-2.5751,0.2182,0.9991,0.0416
-2.6457,0.2234,0.9992,0.0407
-2.6998,0.2307,0.9991,0.0433
-2.7741,0.2369,0.9989,0.0478
-2.8383,0.2438,0.9987,0.0511
-2.9042,0.2498,0.9988,0.0489
-2.9685,0.2545,0.9992,0.0412
-3.0402,0.26,0.9991,0.0414
-3.1059,0.2673,0.9991,0.0426
-3.1669,0.2725,0.999,0.0446
-3.2376,0.2782,0.9989,0.046
-3.3108,0.2813,0.999,0.0445
-3.3702,0.2864,0.9992,0.04
-3.4338,0.2937,0.9993,0.0385
-3.4944,0.2994,0.9991,0.0428
-3.5601,0.3051,0.9988,0.0483
-3.6278,0.3111,0.9985,0.055
-3.6961,0.3171,0.9984,0.056
-3.7583,0.3254,0.9988,0.0479
-3.8222,0.3317,0.9991,0.0433
-3.8869,0.3387,0.9989,0.0471
-3.9525,0.3449,0.9988,0.0499
-4.0199,0.3523,0.9987,0.0515
-4.0939,0.3591,0.9987,0.0503
-4.1459,0.3627,0.999,0.0455
-4.2116,0.3689,0.9992,0.0405
-4.2832,0.3762,0.9991,0.0421
-4.354,0.384,0.999,0.0446
-4.414,0.3902,0.999,0.0454
-4.4794,0.3954,0.999,0.0437
-4.545,0.3999,0.9992,0.0391
-4.6186,0.4069,0.9995,0.033
-4.678,0.4104,0.9994,0.0335
-4.7429,0.4137,0.9993,0.0381
-4.8097,0.4187,0.9992,0.0407
-4.8859,0.427,0.9991,0.0427
-4.9442,0.4312,0.9992,0.0394
-5.0088,0.4363,0.9994,0.0351
-5.0748,0.4416,0.9993,0.037
-5.1394,0.4477,0.9992,0.0407
-5.206,0.4525,0.999,0.0455
-5.2817,0.4596,0.9989,0.0469
-5.3428,0.4671,0.999,0.0438
-5.4096,0.4742,0.9993,0.0374
-5.4717,0.479,0.9992,0.0388
-5.5368,0.4841,0.9991,0.0433
-5.603,0.493,0.999,0.0458
-5.6706,0.4979,0.9988,0.0485
-5.745,0.5054,0.9989,0.046
-5.8085,0.5121,0.9992,0.0398
-5.8738,0.5178,0.9992,0.0407
-5.9325,0.5248,0.999,0.0456
-5.9969,0.5295,0.9989,0.0467
-6.0721,0.535,0.9988,0.0488
-6.1295,0.5388,0.9989,0.0477
-6.1957,0.5449,0.9992,0.0408
-6.2642,0.5514,0.9992,0.04
-6.3302,0.5562,0.999,0.044
-6.4025,0.5642,0.9988,0.0491
-6.4624,0.5695,0.9987,0.0511
-6.5284,0.5743,0.9988,0.0488
-6.5997,0.5818,0.9991,0.0429
-6.6589,0.5863,0.9991,0.0421
-6.722,0.5933,0.9989,0.0459
-6.7948,0.5998,0.9987,0.051
-6.8501,0.6049,0.9986,0.0525
-6.9243,0.61,0.9987,0.0501
-6.9905,0.6152,0.9991,0.0414
-7.0572,0.6198,0.9993,0.0382
-7.1219,0.6258,0.9992,0.041
-7.1886,0.6326,0.999,0.0438
-7.2566,0.6382,0.9989,0.0459
-7.3223,0.6404,0.999,0.0445
-7.3907,0.6451,0.9993,0.0387
-7.4565,0.65,0.9992,0.0387
-7.5192,0.6565,0.9991,0.0431
-7.5845,0.6621,0.9989,0.0471
-7.6525,0.6658,0.9987,0.0506
-7.7221,0.6709,0.9987,0.0508
-7.7957,0.6774,0.9989,0.0463
-7.8555,0.6813,0.999,0.0436
-7.9266,0.6881,0.9989,0.0462
-7.9854,0.693,0.9988,0.0485
-8.0525,0.6987,0.9987,0.0507
-8.1214,0.7059,0.9988,0.049
-8.1958,0.711,0.9992,0.0408
-8.2545,0.7161,0.9993,0.0376
-8.324,0.7222,0.9992,0.0409
-8.3914,0.7286,0.999,0.0443
-8.4545,0.7344,0.9988,0.0479
-8.5223,0.7407,0.9987,0.0501
-8.5949,0.7472,0.9989,0.0479
-8.6375,0.7501,0.9998,0.0219
-8.6466,0.7553,1.0,0.0035
-8.6516,0.7586,0.9998,0.0195
-8.662,0.7625,0.9985,0.0538
-8.674,0.7705,0.9948,0.1017
-8.6819,0.7722,0.988,0.1547
-8.6878,0.7721,0.9787,0.2054
-8.6962,0.7813,0.9681,0.2504
-8.7009,0.7928,0.9571,0.2896
-8.7084,0.8118,0.9425,0.3342
-8.7077,0.8317,0.9221,0.387
-8.6843,0.8487,0.892,0.452
-8.676,0.8547,0.865,0.5017
-8.6939,0.8872,0.8709,0.4915
-8.7325,0.9289,0.8788,0.4771
-8.7651,0.9911,0.8786,0.4776
-8.7961,1.0661,0.8818,0.4716
-8.8329,1.1201,0.8739,0.4861
-8.8492,1.1307,0.8572,0.515
-8.8617,1.1301,0.8274,0.5616
-8.8595,1.1426,0.808,0.5892
-8.8505,1.1843,0.7951,0.6063
-8.8462,1.2092,0.7738,0.6334
-8.8398,1.2254,0.7598,0.65
-8.8418,1.2695,0.7642,0.645
-8.8485,1.3244,0.77,0.638
-8.8634,1.39,0.7687,0.6395
-8.8779,1.4592,0.7651,0.6438
-8.8908,1.5164,0.7664,0.6424
-8.9023,1.5797,0.7661,0.6427
-8.9149,1.6448,0.7693,0.6388
-8.9292,1.7306,0.7692,0.639
-8.9419,1.8036,0.7672,0.6414
-8.9507,1.8568,0.7592,0.6508
-8.9476,1.868,0.7452,0.6668
-8.9466,1.8462,0.7477,0.664
-8.9492,1.8164,0.6338,0.7735
-8.9472,1.7907,0.6063,0.7952
-8.9458,1.7719,0.5482,0.8364
-8.9439,1.7435,0.4815,0.8764
-8.9543,1.7076,0.4391,0.8984
-9.211,1.6036,-0.0237,0.9997
-9.1973,1.5946,-0.0481,0.9988
231
