8.8318,12.1673,0.7002,0.714
8.8319,12.2414,0.7015,0.7127
8.8331,12.3127,0.7023,0.7119
8.8354,12.3835,0.7009,0.7133
8.8357,12.4453,0.701,0.7132
8.8354,12.5121,0.7019,0.7123
8.8336,12.5932,0.7043,0.7099
8.8346,12.6567,0.7057,0.7085
8.8357,12.7185,0.7155,0.6986
8.8467,12.7511,0.7514,0.6598
8.8542,12.7646,0.7687,0.6396
8.8441,12.8068,0.7713,0.6365
8.8255,12.875,0.8018,0.5975
8.7943,12.9507,0.8274,0.5616
8.7585,13.0111,0.8425,0.5386
8.7139,13.064,0.8766,0.4812
8.6699,13.1146,0.9057,0.4239
8.6448,13.1609,0.9156,0.4021
8.6191,13.2056,0.9269,0.3753
8.5744,13.2532,0.9429,0.3332
8.5323,13.2935,0.9571,0.2897
8.46,13.3403,0.9667,0.2557
8.3814,13.3785,0.9751,0.2215
8.3078,13.4021,0.9846,0.1747
8.2403,13.41,0.9925,0.1219
8.1705,13.4007,0.9972,0.0741
8.0989,13.4046,0.9974,0.0721
8.0228,13.4161,0.9972,0.0753
7.955,13.428,0.997,0.077
7.8861,13.4402,0.997,0.0771
7.803,13.4522,0.9973,0.0729
7.7377,13.4624,0.9974,0.0723
7.665,13.4717,0.9972,0.0753
7.5894,13.4836,0.997,0.078
7.5061,13.4964,0.9971,0.0767
7.449,13.5041,0.9972,0.0752
7.3572,13.5152,0.9978,0.066
7.2913,13.5235,0.9977,0.0675
7.22,13.5346,0.9976,0.0693
7.1473,13.5441,0.9976,0.0687
7.0666,13.5536,0.9978,0.0662
7.0017,13.5633,0.9983,0.0588
6.9303,13.5578,0.9997,0.0213
6.875,13.5717,1.0,-0.0045
6.8285,13.5803,0.9993,-0.0384
6.7679,13.5791,0.9971,-0.0755
6.7108,13.5603,0.9934,-0.1145
6.6504,13.5448,0.9872,-0.1597
6.5773,13.5243,0.9785,-0.2063
6.4994,13.4909,0.9722,-0.2338
6.4482,13.4552,0.9625,-0.2714
6.3938,13.403,0.9435,-0.3312
6.3481,13.3548,0.9223,-0.3864
6.2969,13.3059,0.9024,-0.4309
6.2534,13.2749,0.887,-0.4617
6.2159,13.2277,-0.8641,0.5032
6.1696,13.1662,-0.8362,0.5484
6.1485,13.0913,-0.8092,0.5875
6.1325,13.0244,-0.7896,0.6136
6.1244,12.9557,-0.7595,0.6505
6.1239,12.8785,-0.7322,0.6811
6.131,12.806,-0.7265,0.6872
6.1253,12.7385,-0.7294,0.6841
6.1201,12.6734,-0.7309,0.6824
6.1147,12.594,-0.7328,0.6805
6.1109,12.5195,-0.7303,0.6831
6.1098,12.4469,-0.7261,0.6876
6.1093,12.3805,-0.7236,0.6902
6.1042,12.3082,-0.725,0.6888
6.1018,12.2289,-0.7248,0.689
6.1016,12.1663,-0.7236,0.6902
6.0985,12.0992,-0.721,0.6929
6.0962,12.0145,-0.7188,0.6953
6.0945,11.9328,-0.7195,0.6945
6.0904,11.8597,-0.7208,0.6931
6.0851,11.7945,-0.7216,0.6923
6.0832,11.7266,-0.719,0.695
6.0821,11.6528,-0.7156,0.6985
6.0791,11.5736,-0.7157,0.6984
6.0761,11.5032,-0.7194,0.6946
6.0726,11.4353,-0.7212,0.6928
6.0699,11.3623,-0.7207,0.6933
6.0671,11.2804,-0.7164,0.6977
6.0646,11.2093,-0.7143,0.6999
6.0617,11.1372,-0.7154,0.6987
6.0597,11.0632,-0.716,0.6981
6.0586,10.9968,-0.7159,0.6982
6.0569,10.915,-0.7155,0.6986
6.0565,10.8439,-0.7138,0.7004
6.0569,10.7644,-0.7127,0.7014
6.0545,10.6988,-0.7153,0.6988
6.053,10.6244,-0.7157,0.6984
6.0526,10.5496,-0.7156,0.6985
6.0524,10.468,-0.7133,0.7009
6.0533,10.4022,-0.7126,0.7016
6.0512,10.3278,-0.7135,0.7006
6.0484,10.2453,-0.7153,0.6988
6.0469,10.1801,-0.7155,0.6986
6.0464,10.1052,-0.7144,0.6997
6.0455,10.0301,-0.713,0.7011
6.0434,9.954,-0.7123,0.7019
6.0412,9.8953,-0.7157,0.6984
6.0384,9.8201,-0.7183,0.6958
6.0334,9.7348,-0.7165,0.6975
6.0331,9.6572,-0.7117,0.7025
6.0322,9.5857,-0.7098,0.7044
6.0298,9.5244,-0.713,0.7012
6.0281,9.4487,-0.7153,0.6988
6.0259,9.3729,-0.7169,0.6971
6.0246,9.2939,-0.7161,0.698
6.0233,9.2167,-0.7144,0.6997
6.0208,9.1434,-0.7147,0.6995
6.0177,9.0751,-0.7164,0.6976
6.0152,8.9964,-0.7171,0.6969
6.0141,8.9209,-0.7174,0.6967
6.0139,8.8369,-0.7159,0.6982
6.0125,8.7686,-0.7137,0.7005
6.0097,8.6874,-0.7154,0.6988
6.0079,8.6116,-0.7172,0.6968
6.0074,8.5452,-0.718,0.696
6.007,8.464,-0.7134,0.7008
6.0054,8.39,-0.7081,0.7061
6.0059,8.3198,-0.7072,0.7071
6.0055,8.2473,-0.7079,0.7063
6.0057,8.1657,-0.7086,0.7056
6.0062,8.0919,-0.7073,0.7069
6.0048,8.0289,-0.7056,0.7086
6.0037,7.9498,-0.7065,0.7077
6.001,7.8779,-0.7086,0.7056
6.0008,7.8138,-0.7095,0.7047
5.9988,7.7299,-0.7103,0.7038
5.9998,7.6631,-0.7082,0.706
5.9995,7.5877,-0.7062,0.708
5.9993,7.5221,-0.7062,0.708
6.0002,7.4407,-0.7097,0.7045
6.0004,7.3766,-0.7117,0.7025
6.0012,7.2903,-0.7112,0.703
6.0009,7.2156,-0.7072,0.707
6.0009,7.147,-0.706,0.7082
6.0013,7.0747,-0.7092,0.705
6.0006,6.9938,-0.712,0.7022
5.9995,6.9192,-0.713,0.7012
5.9993,6.8603,-0.7103,0.7039
6.0,6.7812,-0.7083,0.7059
6.0004,6.7075,-0.7077,0.7065
5.9986,6.6332,-0.7104,0.7038
5.9958,6.5576,-0.7111,0.7031
5.996,6.4711,-0.712,0.7021
5.9954,6.4036,-0.7101,0.7041
5.9961,6.3208,-0.7089,0.7053
5.9979,6.2556,-0.7098,0.7044
5.9958,6.1825,-0.7111,0.7031
5.994,6.1007,-0.7119,0.7023
5.9933,6.0337,-0.7089,0.7053
5.994,5.961,-0.7052,0.709
5.9929,5.8863,-0.7049,0.7093
5.9916,5.8177,-0.7071,0.7071
5.9914,5.7423,-0.7099,0.7043
5.9883,5.6666,-0.7099,0.7043
5.9896,5.595,-0.705,0.7092
5.9895,5.5151,-0.7034,0.7108
5.9881,5.4495,-0.7054,0.7088
5.9894,5.3682,-0.7084,0.7058
5.9894,5.2998,-0.7088,0.7055
5.9891,5.2171,-0.7057,0.7085
5.9891,5.1494,-0.704,0.7102
5.989,5.0787,-0.7053,0.7089
5.9894,5.016,-0.708,0.7062
5.9895,4.9321,-0.7104,0.7038
5.9883,4.8555,-0.7089,0.7053
5.9879,4.7808,-0.7064,0.7078
5.9886,4.7173,-0.7052,0.709
5.9896,4.6445,-0.7065,0.7077
5.9891,4.5701,-0.7088,0.7054
5.9888,4.4982,-0.7085,0.7057
5.9923,4.4253,-0.7045,0.7097
5.9955,4.353,-0.7015,0.7126
5.9977,4.2769,-0.7011,0.7131
5.9965,4.2118,-0.7046,0.7096
5.9961,4.1349,-0.7071,0.7071
5.9971,4.0775,-0.7085,0.7057
5.9975,3.9966,-0.7046,0.7096
5.9995,3.9473,-0.7033,0.7109
5.9998,3.8799,-0.7048,0.7094
6.0,3.8054,-0.706,0.7082
6.0019,3.7445,-0.7084,0.7058
6.0032,3.6729,-0.7059,0.7083
6.0037,3.6082,-0.7032,0.711
6.0023,3.5441,-0.7038,0.7104
6.0018,3.4804,-0.708,0.7062
6.0016,3.4126,-0.7089,0.7053
5.9995,3.3472,-0.7075,0.7067
6.0001,3.2888,-0.7042,0.71
6.002,3.2265,-0.6879,0.7258
5.9967,3.1873,-0.6531,0.7573
6.006,3.1298,-0.6069,0.7948
6.0248,3.0624,-0.5616,0.8274
6.0637,3.002,-0.5361,0.8441
6.0952,2.95,-0.5423,0.8402
6.1326,2.9018,-0.5397,0.8418
6.1635,2.8624,-0.5394,0.842
6.1994,2.8099,-0.536,0.8442
6.2256,2.7599,-0.5373,0.8434
6.2578,2.7024,-0.5394,0.8421
6.2927,2.6279,-0.5411,0.841
6.3202,2.5803,-0.5384,0.8427
6.3531,2.5166,-0.536,0.8442
6.3805,2.4551,-0.5359,0.8443
6.4133,2.3911,-0.5374,0.8433
6.4448,2.3326,-0.5105,0.8598
6.4882,2.262,-0.4727,0.8812
6.5384,2.2025,-0.4461,0.8949
6.5781,2.1498,-0.4201,0.9075
6.6004,2.1128,-0.3987,0.9171
6.6428,2.0659,-0.355,0.9349
6.6848,2.0355,-0.3157,0.9489
6.745,2.0104,-0.2703,0.9628
6.8075,1.9744,-0.2274,0.9738
6.8722,1.9419,-0.1789,0.9839
6.9538,1.9248,-0.1406,0.9901
7.035,1.9129,-0.1198,0.9928
7.1122,1.9076,-0.0853,0.9963
7.1667,1.9041,-0.0485,0.9988
421
