-3.5197,0.1957,1.0,0.0082
-3.6888,0.1974,0.9998,0.019
-3.7682,0.2018,0.9998,0.021
-3.8809,0.208,0.9997,0.0236
-3.9714,0.2126,0.9997,0.0234
-4.0732,0.2175,0.9996,0.0271
-4.1739,0.2232,0.9997,0.0264
-4.2836,0.2268,0.9998,0.0221
-4.3789,0.2367,0.9998,0.0184
-4.4786,0.2385,0.9999,0.0153
-4.5827,0.2399,0.9999,0.0126
-4.6982,0.2381,0.9999,0.0123
-4.7855,0.2396,0.9999,0.0103
-4.8922,0.2432,1.0,0.0096
-5.0024,0.2441,1.0,0.0089
-5.105,0.2462,1.0,0.0072
-5.2056,0.2476,1.0,0.0013
-5.2961,0.2495,1.0,0.002
-5.4045,0.2492,1.0,0.0029
-5.4949,0.2455,1.0,0.0022
-5.5939,0.2455,1.0,0.0008
-5.6958,0.2468,1.0,-0.0034
-5.796,0.2478,1.0,-0.0036
-5.8991,0.2436,1.0,-0.0043
-5.9986,0.2433,0.9999,-0.0141
-6.0523,0.2375,0.9987,-0.0507
-6.0507,0.2452,0.9998,0.0206
-6.0414,0.2567,0.9977,0.0679
-6.0338,0.2726,0.9956,0.0936
-6.0381,0.2875,0.9888,0.1494
-6.044,0.3039,0.9765,0.2157
-6.059,0.3205,0.9637,0.2669
-6.0624,0.3133,0.9497,0.313
-6.0518,0.2945,0.9321,0.3623
-6.0494,0.2824,0.902,0.4316
-6.0403,0.2892,0.8661,0.4999
-6.0125,0.301,0.8227,0.5684
-5.9804,0.3012,0.7829,0.6219
-5.9619,0.3053,0.7287,0.6848
-5.9378,0.3716,0.6695,0.7428
-5.9229,0.4303,0.6353,0.7718
-5.8799,0.4868,0.6083,0.7936
-5.8558,0.5643,0.5965,0.8025
-5.8511,0.6373,0.6205,0.7842
-5.8599,0.6538,0.6603,0.7509
-5.8368,0.6626,0.6991,0.7145
-5.8426,0.6949,0.7293,0.6841
-5.843,0.7739,0.7226,0.6913
-5.8421,0.8724,0.7132,0.7009
-5.8333,0.9882,0.7124,0.7018
-5.8241,1.0821,0.7182,0.6959
-5.8281,1.1849,0.7221,0.6917
-5.8331,1.299,0.7174,0.6966
-5.8405,1.4064,0.7154,0.6987
-5.8455,1.4882,0.719,0.695
-5.8474,1.5917,0.7195,0.6945
-5.8548,1.6892,0.7138,0.7003
-5.8587,1.7874,0.7154,0.6987
-5.8643,1.8828,0.7189,0.6951
-5.8698,1.9861,0.7198,0.6942
-5.8719,2.1029,0.7131,0.701
-5.8732,2.1963,0.7103,0.7039
-5.8753,2.2931,0.7125,0.7017
-5.8756,2.398,0.7129,0.7013
-5.8765,2.5002,0.7086,0.7056
-5.8793,2.6028,0.708,0.7062
-5.8779,2.712,0.7108,0.7034
-5.8802,2.8139,0.7102,0.704
-5.8826,2.9036,0.707,0.7072
-5.8857,3.0036,0.7055,0.7087
-5.8849,3.1114,0.7099,0.7043
-5.8866,3.198,0.7077,0.7065
-5.8865,3.3028,0.7024,0.7118
-5.8837,3.4062,0.7005,0.7136
-5.8801,3.5164,0.7035,0.7107
-5.8785,3.6053,0.7038,0.7104
-5.8801,3.693,0.7018,0.7124
-5.8784,3.807,0.7014,0.7127
-5.8757,3.9076,0.7041,0.7101
-5.8736,4.0086,0.7044,0.7098
-5.87,4.1109,0.6987,0.7154
-5.8694,4.2156,0.6966,0.7175
-5.866,4.3272,0.6982,0.7159
-5.864,4.4175,0.6973,0.7168
-5.8626,4.5309,0.6918,0.7221
-5.8623,4.6338,0.6929,0.721
-5.8572,4.737,0.6957,0.7183
-5.8527,4.8313,0.6945,0.7195
-5.8487,4.9335,0.6906,0.7232
-5.8479,5.0433,0.692,0.7219
-5.8461,5.1327,0.6958,0.7182
-5.8412,5.2413,0.6946,0.7194
-5.8388,5.3285,0.6924,0.7215
-5.8355,5.4241,0.6937,0.7203
-5.8329,5.5263,0.6953,0.7188
-5.832,5.6429,0.6979,0.7162
-5.8298,5.7381,0.695,0.719
-5.8284,5.8395,0.6937,0.7202
-5.8241,5.9577,0.6945,0.7195
-5.8188,6.0555,0.6924,0.7215
-5.8155,6.1471,0.689,0.7248
-5.8116,6.2444,0.689,0.7248
-5.8069,6.3501,0.6937,0.7203
-5.8011,6.4564,0.6924,0.7215
-5.7945,6.54,0.6886,0.7251
-5.7869,6.6624,0.6871,0.7265
-5.7821,6.759,0.6911,0.7227
-5.7754,6.848,0.6901,0.7237
-5.7718,6.9453,0.6859,0.7277
-5.7667,7.0548,0.6853,0.7282
-5.7636,7.1422,0.69,0.7238
-5.7556,7.2314,0.6931,0.7208
-5.7485,7.3519,0.6847,0.7288
-5.7427,7.4403,0.6812,0.7321
-5.7374,7.5379,0.6852,0.7283
-5.7295,7.6509,0.6841,0.7294
-5.7226,7.7343,0.6775,0.7355
-5.7171,7.8391,0.6763,0.7367
-5.7067,7.9528,0.6781,0.735
-5.6966,8.0537,0.6763,0.7366
-5.6901,8.1565,0.6749,0.7379
-5.6827,8.2588,0.6788,0.7343
-5.6719,8.3573,0.6819,0.7314
-5.6629,8.4462,0.6807,0.7325
-5.655,8.5529,0.6773,0.7357
-5.6545,8.6244,0.676,0.7369
-5.6495,8.6536,0.6869,0.7267
-5.6415,8.6509,0.7368,0.6762
-5.6371,8.652,0.7485,0.6631
-5.6306,8.6566,0.7196,0.6943
-5.6341,8.7066,0.7174,0.6965
-5.6438,8.7784,0.7309,0.6825
-5.6539,8.8881,0.7291,0.6844
-5.6585,8.9687,0.7263,0.6873
-5.6662,9.0701,0.7268,0.6868
-5.6711,9.1783,0.7301,0.6833
-5.6735,9.2371,0.7403,0.6722
-5.6853,9.3284,0.7458,0.6661
-5.6997,9.4266,0.7442,0.6679
-5.7093,9.5208,0.7442,0.6679
-5.7219,9.6289,0.7477,0.664
