0.0136,-0.0429,-0.0172,0.9999
0.0405,-0.0543,-0.0801,0.9968
0.0875,-0.0628,-0.0876,0.9962
0.1549,-0.0772,-0.0896,0.996
0.2124,-0.0863,-0.0898,0.996
0.2788,-0.0984,-0.0868,0.9962
0.329,-0.1072,-0.0878,0.9961
0.3908,-0.1197,-0.0884,0.9961
0.4227,-0.1348,-0.0989,0.9951
0.4767,-0.1461,-0.1,0.995
0.5062,-0.1384,-0.105,0.9945
0.575,-0.1527,-0.1051,0.9945
0.5901,-0.1326,-0.1017,0.9948
0.6417,-0.1432,-0.1021,0.9948
0.6894,-0.1527,-0.1015,0.9948
0.7533,-0.1675,-0.1012,0.9949
0.8132,-0.1808,-0.1015,0.9948
0.8659,-0.1971,-0.1026,0.9947
0.9295,-0.2085,-0.1014,0.9948
0.9944,-0.2218,-0.0992,0.9951
1.0558,-0.2335,-0.099,0.9951
1.1202,-0.2482,-0.0967,0.9953
1.1304,-0.2508,-0.0563,0.9984
1.1378,-0.245,-0.0046,1.0
1.1767,-0.2358,0.0134,0.9999
1.2398,-0.2337,0.0132,0.9999
1.3129,-0.2325,0.0155,0.9999
1.3736,-0.2299,0.0108,0.9999
1.4328,-0.2305,0.0083,1.0
1.4925,-0.2296,0.0114,0.9999
1.5511,-0.2251,0.0143,0.9999
1.6055,-0.2234,0.0147,0.9999
1.6718,-0.2203,0.0164,0.9999
1.7416,-0.2183,0.0127,0.9999
1.8076,-0.2172,0.0101,0.9999
1.8646,-0.2154,0.0106,0.9999
1.9254,-0.2132,0.0154,0.9999
1.9791,-0.2116,0.0169,0.9999
2.0444,-0.2081,0.0191,0.9998
2.1065,-0.2052,0.0201,0.9998
2.1707,-0.2031,0.0182,0.9998
2.232,-0.1998,0.016,0.9999
2.2906,-0.1992,0.0159,0.9999
2.3552,-0.1957,0.0193,0.9998
2.4087,-0.1932,0.0206,0.9998
2.4647,-0.1906,0.0219,0.9998
2.5274,-0.1877,0.0221,0.9998
2.5952,-0.1865,0.0186,0.9998
2.6555,-0.1834,0.0172,0.9998
2.71,-0.18,0.0186,0.9998
2.7169,-0.177,0.0485,0.9988
2.7111,-0.178,0.091,0.9958
2.7096,-0.1824,0.1376,0.9905
2.7209,-0.2031,0.2032,0.9791
2.738,-0.2072,0.2455,0.9694
2.7518,-0.2132,0.2779,0.9606
2.7782,-0.212,0.3055,0.9522
2.7926,-0.1953,0.3101,0.9507
2.8039,-0.1984,0.316,0.9488
2.8147,-0.1799,0.3224,0.9466
2.8596,-0.1505,0.3058,0.9521
2.9104,-0.1186,0.302,0.9533
2.9581,-0.084,0.3035,0.9528
3.0017,-0.0388,0.3079,0.9514
3.0513,-0.0024,0.308,0.9514
3.1003,0.0351,0.309,0.951
3.1497,0.0707,0.309,0.9511
3.1958,0.1172,0.3072,0.9516
3.24,0.148,0.3055,0.9522
3.2842,0.191,0.3086,0.9512
3.3307,0.226,0.3118,0.9501
3.3784,0.2659,0.3125,0.9499
3.4266,0.301,0.3146,0.9492
3.464,0.3277,0.3117,0.9502
3.5117,0.361,0.3072,0.9516
3.5381,0.3863,0.3103,0.9507
3.5444,0.3927,0.351,0.9364
3.5476,0.3909,0.4014,0.9159
3.5512,0.3826,0.4489,0.8936
3.5538,0.3728,0.4845,0.8748
3.5529,0.351,0.5155,0.8569
3.5593,0.3396,0.5535,0.8329
3.5723,0.3419,0.5922,0.8058
3.5843,0.3387,0.6185,0.7858
3.5974,0.3573,0.6382,0.7699
3.6102,0.4029,0.639,0.7692
3.6212,0.4885,0.6358,0.7719
3.645,0.5512,0.6351,0.7724
3.6346,0.6249,0.6287,0.7777
3.638,0.7016,0.6271,0.7789
3.6497,0.7655,0.6297,0.7768
3.6618,0.8176,0.6324,0.7746
3.6729,0.8706,0.634,0.7734
3.6854,0.9254,0.6357,0.772
3.6971,0.9836,0.6327,0.7744
3.7095,1.0448,0.6289,0.7775
3.7209,1.0996,0.6279,0.7783
3.7361,1.1516,0.6308,0.776
3.7478,1.2165,0.6342,0.7732
3.7581,1.2681,0.6362,0.7715
3.7708,1.3252,0.6352,0.7723
3.7834,1.3789,0.6317,0.7752
3.7954,1.4436,0.629,0.7774
3.8048,1.5025,0.628,0.7782
3.813,1.5544,0.6324,0.7747
3.823,1.613,0.6351,0.7724
3.8354,1.6715,0.6355,0.7721
3.8505,1.7374,0.6322,0.7748
3.8593,1.7916,0.6282,0.7781
3.8734,1.8574,0.6269,0.7791
3.8819,1.9153,0.6258,0.78
3.8935,1.973,0.6294,0.777
3.9047,2.0333,0.633,0.7742
3.918,2.0975,0.6332,0.7739
3.9285,2.1483,0.632,0.775
3.9429,2.2117,0.6284,0.7779
3.9566,2.2696,0.6263,0.7796
3.9684,2.3311,0.6271,0.7789
3.9806,2.3925,0.6289,0.7775
3.9935,2.4581,0.6319,0.7751
4.0065,2.5145,0.631,0.7758
4.0194,2.572,0.628,0.7782
4.0312,2.626,0.6257,0.78
4.0435,2.6854,0.6247,0.7808
4.0527,2.7287,0.6266,0.7793
4.0651,2.7861,0.6304,0.7763
4.0802,2.848,0.6313,0.7756
4.0921,2.9054,0.6284,0.7779
4.1044,2.962,0.6256,0.7801
4.1164,3.0152,0.6242,0.7813
4.1295,3.0834,0.6245,0.7811
4.1415,3.1357,0.6301,0.7765
4.1536,3.1899,0.6335,0.7738
4.165,3.2425,0.6333,0.7739
4.1771,3.2959,0.6317,0.7752
4.19,3.3552,0.6289,0.7775
4.2028,3.4218,0.6256,0.7801
4.215,3.4651,0.625,0.7806
4.2276,3.5228,0.6291,0.7773
4.2421,3.5827,0.6333,0.7739
4.2542,3.6418,0.6339,0.7734
4.2671,3.6983,0.6321,0.7749
4.2789,3.7549,0.6287,0.7777
4.2936,3.8175,0.6262,0.7797
4.3042,3.8694,0.6278,0.7784
4.318,3.9327,0.6327,0.7744
4.3303,3.9867,0.6343,0.7731
4.3433,4.0447,0.6339,0.7734
4.3502,4.0915,0.6326,0.7745
4.3629,4.15,0.6302,0.7764
4.3785,4.2176,0.6278,0.7783
4.3883,4.2697,0.6296,0.7769
4.4012,4.3314,0.6345,0.7729
4.4133,4.39,0.6358,0.7719
4.4228,4.4407,0.6356,0.772
4.4352,4.5045,0.6329,0.7742
4.4473,4.5551,0.6304,0.7763
4.4594,4.6205,0.6305,0.7762
4.4696,4.666,0.6329,0.7743
4.4818,4.7294,0.638,0.7701
4.4948,4.7892,0.6398,0.7685
4.507,4.8537,0.6383,0.7698
4.5172,4.8938,0.6358,0.7718
4.5305,4.959,0.6311,0.7757
4.5404,5.0201,0.6291,0.7773
4.5527,5.0853,0.6314,0.7754
4.5632,5.1301,0.6345,0.7729
4.5738,5.1949,0.6366,0.7712
4.5856,5.2539,0.6356,0.772
4.5995,5.3173,0.6322,0.7748
4.6111,5.3711,0.6296,0.7769
4.6228,5.4235,0.6282,0.7781
4.6354,5.4877,0.6331,0.7741
4.6445,5.5346,0.6371,0.7708
4.6566,5.5988,0.6365,0.7713
4.6676,5.649,0.6365,0.7713
